function_name,module,implemented,impl_file,tested,test_file
nppiCFAToRGB_8u_C1C3R,nppi_color_conversion.h,yes,src/nppi/nppi_color_conversion_operations/nppi_cfa_to_rgb.cpp,no,
nppiCFAToRGB_8u_C1C3R_Ctx,nppi_color_conversion.h,yes,src/nppi/nppi_color_conversion_operations/nppi_cfa_to_rgb.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_cfa_to_rgb.cpp
nppiCMYKOrYCCKToBGR_JPEG_8u_P4C3R,nppi_color_conversion.h,no,,no,
nppiCMYKOrYCCKToBGR_JPEG_8u_P4C3R_Ctx,nppi_color_conversion.h,no,,no,
nppiCMYKOrYCCKToBGR_JPEG_8u_P4P3R,nppi_color_conversion.h,no,,no,
nppiCMYKOrYCCKToBGR_JPEG_8u_P4P3R_Ctx,nppi_color_conversion.h,no,,no,
nppiCMYKOrYCCKToRGB_JPEG_8u_P4C3R,nppi_color_conversion.h,no,,no,
nppiCMYKOrYCCKToRGB_JPEG_8u_P4C3R_Ctx,nppi_color_conversion.h,no,,no,
nppiCMYKOrYCCKToRGB_JPEG_8u_P4P3R,nppi_color_conversion.h,no,,no,
nppiCMYKOrYCCKToRGB_JPEG_8u_P4P3R_Ctx,nppi_color_conversion.h,no,,no,
nppiCbYCr422ToBGR_709HDTV_8u_C2C3R,nppi_color_conversion.h,no,,no,
nppiCbYCr422ToBGR_709HDTV_8u_C2C3R_Ctx,nppi_color_conversion.h,no,,no,
nppiCbYCr422ToBGR_709HDTV_8u_C2C4R,nppi_color_conversion.h,no,,no,
nppiCbYCr422ToBGR_709HDTV_8u_C2C4R_Ctx,nppi_color_conversion.h,no,,no,
nppiCbYCr422ToBGR_8u_C2C4R,nppi_color_conversion.h,no,,no,
nppiCbYCr422ToBGR_8u_C2C4R_Ctx,nppi_color_conversion.h,no,,no,
nppiCbYCr422ToRGB_8u_C2C3R,nppi_color_conversion.h,no,,no,
nppiCbYCr422ToRGB_8u_C2C3R_Ctx,nppi_color_conversion.h,no,,no,
nppiCbYCr422ToYCbCr411_8u_C2P3R,nppi_color_conversion.h,no,,no,
nppiCbYCr422ToYCbCr411_8u_C2P3R_Ctx,nppi_color_conversion.h,no,,no,
nppiCbYCr422ToYCbCr420_8u_C2P2R,nppi_color_conversion.h,no,,no,
nppiCbYCr422ToYCbCr420_8u_C2P2R_Ctx,nppi_color_conversion.h,no,,no,
nppiCbYCr422ToYCbCr420_8u_C2P3R,nppi_color_conversion.h,no,,no,
nppiCbYCr422ToYCbCr420_8u_C2P3R_Ctx,nppi_color_conversion.h,no,,no,
nppiCbYCr422ToYCbCr422_8u_C2P3R,nppi_color_conversion.h,no,,no,
nppiCbYCr422ToYCbCr422_8u_C2P3R_Ctx,nppi_color_conversion.h,no,,no,
nppiCbYCr422ToYCbCr422_8u_C2R,nppi_color_conversion.h,no,,no,
nppiCbYCr422ToYCbCr422_8u_C2R_Ctx,nppi_color_conversion.h,no,,no,
nppiCbYCr422ToYCrCb420_8u_C2P3R,nppi_color_conversion.h,no,,no,
nppiCbYCr422ToYCrCb420_8u_C2P3R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorToGray_16s_AC4C1R,nppi_color_conversion.h,no,,no,
nppiColorToGray_16s_AC4C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorToGray_16s_C3C1R,nppi_color_conversion.h,no,,no,
nppiColorToGray_16s_C3C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorToGray_16s_C4C1R,nppi_color_conversion.h,no,,no,
nppiColorToGray_16s_C4C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorToGray_16u_AC4C1R,nppi_color_conversion.h,no,,no,
nppiColorToGray_16u_AC4C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorToGray_16u_C3C1R,nppi_color_conversion.h,no,,no,
nppiColorToGray_16u_C3C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorToGray_16u_C4C1R,nppi_color_conversion.h,no,,no,
nppiColorToGray_16u_C4C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorToGray_32f_AC4C1R,nppi_color_conversion.h,no,,no,
nppiColorToGray_32f_AC4C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorToGray_32f_C3C1R,nppi_color_conversion.h,no,,no,
nppiColorToGray_32f_C3C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorToGray_32f_C4C1R,nppi_color_conversion.h,no,,no,
nppiColorToGray_32f_C4C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorToGray_8u_AC4C1R,nppi_color_conversion.h,no,,no,
nppiColorToGray_8u_AC4C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorToGray_8u_C3C1R,nppi_color_conversion.h,no,,no,
nppiColorToGray_8u_C3C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorToGray_8u_C4C1R,nppi_color_conversion.h,no,,no,
nppiColorToGray_8u_C4C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32fC_16f_C4IR,nppi_color_conversion.h,no,,no,
nppiColorTwist32fC_16f_C4IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32fC_16f_C4R,nppi_color_conversion.h,no,,no,
nppiColorTwist32fC_16f_C4R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32fC_8u_C4IR,nppi_color_conversion.h,no,,no,
nppiColorTwist32fC_8u_C4IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32fC_8u_C4R,nppi_color_conversion.h,no,,no,
nppiColorTwist32fC_8u_C4R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16f_C1IR,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16f_C1IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16f_C1R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16f_C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16f_C2IR,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16f_C2IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16f_C2R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16f_C2R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16f_C3IR,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16f_C3IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16f_C3R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16f_C3R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16f_C4IR,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16f_C4IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16f_C4R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16f_C4R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16s_AC4IR,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16s_AC4IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16s_AC4R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16s_AC4R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16s_C1IR,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16s_C1IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16s_C1R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16s_C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16s_C2IR,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16s_C2IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16s_C2R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16s_C2R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16s_C3IR,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16s_C3IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16s_C3R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16s_C3R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16s_IP3R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16s_IP3R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16s_P3R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16s_P3R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16u_AC4IR,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16u_AC4IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16u_AC4R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16u_AC4R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16u_C1IR,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16u_C1IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16u_C1R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16u_C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16u_C2IR,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16u_C2IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16u_C2R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16u_C2R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16u_C3IR,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16u_C3IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16u_C3R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16u_C3R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16u_IP3R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16u_IP3R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16u_P3R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_16u_P3R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8s_AC4IR,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8s_AC4IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8s_AC4R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8s_AC4R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8s_C1IR,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8s_C1IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8s_C1R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8s_C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8s_C2IR,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8s_C2IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8s_C2R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8s_C2R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8s_C3IR,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8s_C3IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8s_C3R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8s_C3R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8s_C4IR,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8s_C4IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8s_C4R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8s_C4R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8s_IP3R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8s_IP3R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8s_P3R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8s_P3R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8u_AC4IR,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8u_AC4IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8u_AC4R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8u_AC4R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8u_C1IR,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8u_C1IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8u_C1R,nppi_color_conversion.h,yes,src/nppi/nppi_color_conversion_operations/nppi_color_twist.cpp,no,
nppiColorTwist32f_8u_C1R_Ctx,nppi_color_conversion.h,yes,src/nppi/nppi_color_conversion_operations/nppi_color_twist.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_color_twist.cpp
nppiColorTwist32f_8u_C2IR,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8u_C2IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8u_C2R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8u_C2R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8u_C3IR,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8u_C3IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8u_C3R,nppi_color_conversion.h,yes,src/nppi/nppi_color_conversion_operations/nppi_color_twist.cpp,no,
nppiColorTwist32f_8u_C3R_Ctx,nppi_color_conversion.h,yes,src/nppi/nppi_color_conversion_operations/nppi_color_twist.cpp,yes,test/unit/nppi/nppi_color_conversion_operations/test_nppi_color_twist.cpp
nppiColorTwist32f_8u_C4IR,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8u_C4IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8u_C4R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8u_C4R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8u_IP3R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8u_IP3R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8u_P3R,nppi_color_conversion.h,no,,no,
nppiColorTwist32f_8u_P3R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32fC_16f_C4IR,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32fC_16f_C4IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32fC_16f_C4R,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32fC_16f_C4R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32fC_8u_C4IR,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32fC_8u_C4IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32fC_8u_C4R,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32fC_8u_C4R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_16f_C1IR,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_16f_C1IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_16f_C1R,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_16f_C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_16f_C3IR,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_16f_C3IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_16f_C3R,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_16f_C3R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_16f_C4IR,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_16f_C4IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_16f_C4R,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_16f_C4R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_8u_AC4IR,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_8u_AC4IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_8u_AC4R,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_8u_AC4R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_8u_C1IR,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_8u_C1IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_8u_C1R,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_8u_C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_8u_C3IR,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_8u_C3IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_8u_C3R,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_8u_C3R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_8u_C4IR,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_8u_C4IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_8u_C4R,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch32f_8u_C4R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch_32fC_C4IR,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch_32fC_C4IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch_32fC_C4R,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch_32fC_C4R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch_32f_AC4IR,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch_32f_AC4IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch_32f_AC4R,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch_32f_AC4R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch_32f_C1IR,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch_32f_C1IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch_32f_C1R,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch_32f_C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch_32f_C3IR,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch_32f_C3IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch_32f_C3R,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch_32f_C3R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch_32f_C4IR,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch_32f_C4IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch_32f_C4R,nppi_color_conversion.h,no,,no,
nppiColorTwistBatch_32f_C4R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist_32fC_C4IR,nppi_color_conversion.h,no,,no,
nppiColorTwist_32fC_C4IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist_32fC_C4R,nppi_color_conversion.h,no,,no,
nppiColorTwist_32fC_C4R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist_32f_AC4IR,nppi_color_conversion.h,no,,no,
nppiColorTwist_32f_AC4IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist_32f_AC4R,nppi_color_conversion.h,no,,no,
nppiColorTwist_32f_AC4R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist_32f_C1IR,nppi_color_conversion.h,no,,no,
nppiColorTwist_32f_C1IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist_32f_C1R,nppi_color_conversion.h,no,,no,
nppiColorTwist_32f_C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist_32f_C2IR,nppi_color_conversion.h,no,,no,
nppiColorTwist_32f_C2IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist_32f_C2R,nppi_color_conversion.h,no,,no,
nppiColorTwist_32f_C2R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist_32f_C3IR,nppi_color_conversion.h,no,,no,
nppiColorTwist_32f_C3IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist_32f_C3R,nppi_color_conversion.h,no,,no,
nppiColorTwist_32f_C3R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist_32f_C4IR,nppi_color_conversion.h,no,,no,
nppiColorTwist_32f_C4IR_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist_32f_C4R,nppi_color_conversion.h,no,,no,
nppiColorTwist_32f_C4R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist_32f_IP3R,nppi_color_conversion.h,no,,no,
nppiColorTwist_32f_IP3R_Ctx,nppi_color_conversion.h,no,,no,
nppiColorTwist_32f_P3R,nppi_color_conversion.h,no,,no,
nppiColorTwist_32f_P3R_Ctx,nppi_color_conversion.h,no,,no,
nppiCompColorKey_8u_C1R,nppi_color_conversion.h,no,,no,
nppiCompColorKey_8u_C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiCompColorKey_8u_C3R,nppi_color_conversion.h,no,,no,
nppiCompColorKey_8u_C3R_Ctx,nppi_color_conversion.h,no,,no,
nppiCompColorKey_8u_C4R,nppi_color_conversion.h,no,,no,
nppiCompColorKey_8u_C4R_Ctx,nppi_color_conversion.h,no,,no,
nppiGammaFwd_8u_AC4IR,nppi_color_conversion.h,no,,no,
nppiGammaFwd_8u_AC4IR_Ctx,nppi_color_conversion.h,no,,no,
nppiGammaFwd_8u_AC4R,nppi_color_conversion.h,no,,no,
nppiGammaFwd_8u_AC4R_Ctx,nppi_color_conversion.h,no,,no,
nppiGammaFwd_8u_C3IR,nppi_color_conversion.h,no,,no,
nppiGammaFwd_8u_C3IR_Ctx,nppi_color_conversion.h,no,,no,
nppiGammaFwd_8u_C3R,nppi_color_conversion.h,no,,no,
nppiGammaFwd_8u_C3R_Ctx,nppi_color_conversion.h,no,,no,
nppiGammaFwd_8u_IP3R,nppi_color_conversion.h,no,,no,
nppiGammaFwd_8u_IP3R_Ctx,nppi_color_conversion.h,no,,no,
nppiGammaFwd_8u_P3R,nppi_color_conversion.h,no,,no,
nppiGammaFwd_8u_P3R_Ctx,nppi_color_conversion.h,no,,no,
nppiGammaInv_8u_AC4IR,nppi_color_conversion.h,no,,no,
nppiGammaInv_8u_AC4IR_Ctx,nppi_color_conversion.h,no,,no,
nppiGammaInv_8u_AC4R,nppi_color_conversion.h,no,,no,
nppiGammaInv_8u_AC4R_Ctx,nppi_color_conversion.h,no,,no,
nppiGammaInv_8u_C3IR,nppi_color_conversion.h,no,,no,
nppiGammaInv_8u_C3IR_Ctx,nppi_color_conversion.h,no,,no,
nppiGammaInv_8u_C3R,nppi_color_conversion.h,no,,no,
nppiGammaInv_8u_C3R_Ctx,nppi_color_conversion.h,no,,no,
nppiGammaInv_8u_IP3R,nppi_color_conversion.h,no,,no,
nppiGammaInv_8u_IP3R_Ctx,nppi_color_conversion.h,no,,no,
nppiGammaInv_8u_P3R,nppi_color_conversion.h,no,,no,
nppiGammaInv_8u_P3R_Ctx,nppi_color_conversion.h,no,,no,
nppiGradientColorToGray_16s_C3C1R,nppi_color_conversion.h,no,,no,
nppiGradientColorToGray_16s_C3C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiGradientColorToGray_16u_C3C1R,nppi_color_conversion.h,no,,no,
nppiGradientColorToGray_16u_C3C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiGradientColorToGray_32f_C3C1R,nppi_color_conversion.h,no,,no,
nppiGradientColorToGray_32f_C3C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiGradientColorToGray_8u_C3C1R,nppi_color_conversion.h,no,,no,
nppiGradientColorToGray_8u_C3C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiHLSToBGR_8u_AC4P4R,nppi_color_conversion.h,no,,no,
nppiHLSToBGR_8u_AC4P4R_Ctx,nppi_color_conversion.h,no,,no,
nppiHLSToBGR_8u_AP4C4R,nppi_color_conversion.h,no,,no,
nppiHLSToBGR_8u_AP4C4R_Ctx,nppi_color_conversion.h,no,,no,
nppiHLSToBGR_8u_AP4R,nppi_color_conversion.h,no,,no,
nppiHLSToBGR_8u_AP4R_Ctx,nppi_color_conversion.h,no,,no,
nppiHLSToBGR_8u_C3P3R,nppi_color_conversion.h,no,,no,
nppiHLSToBGR_8u_C3P3R_Ctx,nppi_color_conversion.h,no,,no,
nppiHLSToBGR_8u_P3C3R,nppi_color_conversion.h,no,,no,
nppiHLSToBGR_8u_P3C3R_Ctx,nppi_color_conversion.h,no,,no,
nppiHLSToBGR_8u_P3R,nppi_color_conversion.h,no,,no,
nppiHLSToBGR_8u_P3R_Ctx,nppi_color_conversion.h,no,,no,
nppiHLSToRGB_8u_AC4R,nppi_color_conversion.h,no,,no,
nppiHLSToRGB_8u_AC4R_Ctx,nppi_color_conversion.h,no,,no,
nppiHLSToRGB_8u_C3R,nppi_color_conversion.h,no,,no,
nppiHLSToRGB_8u_C3R_Ctx,nppi_color_conversion.h,no,,no,
nppiHSVToRGB_8u_AC4R,nppi_color_conversion.h,no,,no,
nppiHSVToRGB_8u_AC4R_Ctx,nppi_color_conversion.h,no,,no,
nppiHSVToRGB_8u_C3R,nppi_color_conversion.h,no,,no,
nppiHSVToRGB_8u_C3R_Ctx,nppi_color_conversion.h,no,,no,
nppiLUTPaletteSwap_16u_C3A0C4R,nppi_color_conversion.h,no,,no,
nppiLUTPaletteSwap_16u_C3A0C4R_Ctx,nppi_color_conversion.h,no,,no,
nppiLUTPaletteSwap_8u_C3A0C4R,nppi_color_conversion.h,no,,no,
nppiLUTPaletteSwap_8u_C3A0C4R_Ctx,nppi_color_conversion.h,no,,no,
nppiLUTPalette_16u24u_C1R,nppi_color_conversion.h,no,,no,
nppiLUTPalette_16u24u_C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiLUTPalette_16u32u_C1R,nppi_color_conversion.h,no,,no,
nppiLUTPalette_16u32u_C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiLUTPalette_16u8u_C1R,nppi_color_conversion.h,no,,no,
nppiLUTPalette_16u8u_C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiLUTPalette_16u_AC4R,nppi_color_conversion.h,no,,no,
nppiLUTPalette_16u_AC4R_Ctx,nppi_color_conversion.h,no,,no,
nppiLUTPalette_16u_C1R,nppi_color_conversion.h,no,,no,
nppiLUTPalette_16u_C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiLUTPalette_16u_C3R,nppi_color_conversion.h,no,,no,
nppiLUTPalette_16u_C3R_Ctx,nppi_color_conversion.h,no,,no,
nppiLUTPalette_16u_C4R,nppi_color_conversion.h,no,,no,
nppiLUTPalette_16u_C4R_Ctx,nppi_color_conversion.h,no,,no,
nppiLUTPalette_8u24u_C1R,nppi_color_conversion.h,no,,no,
nppiLUTPalette_8u24u_C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiLUTPalette_8u32u_C1R,nppi_color_conversion.h,no,,no,
nppiLUTPalette_8u32u_C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiLUTPalette_8u_AC4R,nppi_color_conversion.h,no,,no,
nppiLUTPalette_8u_AC4R_Ctx,nppi_color_conversion.h,no,,no,
nppiLUTPalette_8u_C1R,nppi_color_conversion.h,no,,no,
nppiLUTPalette_8u_C1R_Ctx,nppi_color_conversion.h,no,,no,
nppiLUTPalette_8u_C3R,nppi_color_conversion.h,no,,no,
nppiLUTPalette_8u_C3R_Ctx,nppi_color_conversion.h,no,,no,
nppiLUTPalette_8u_C4R,nppi_color_conversion.h,no,,no,
nppiLUTPalette_8u_C4R_Ctx,nppi_color_conversion.h,no,,no,
nppiLUT_16s_AC4IR,nppi_color_conversion.h,no,,no,
